Sample_Name,NODE_ID,family-supergroup,Country,Site,Collection_MY,Collection_Y,Season,Mosq_Species_Name,Mapped_Reads,Total_Reads_in_Lib,Non_rRNA_Reads,RPM,Virus_name_fin_cut,Virus_name_final
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Aedes-albopictus-1_S11,NODE_54_length_4573_cov_3.673333,Metaviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Aedes albopictus,366,5989850,5389892,67.9,Batalimo meta-like virus 9,Batalimo meta-like virus 9  isolate CAR92
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Aedes-albopictus-1_S11,NODE_3176_length_1188_cov_1.758744,Metaviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Aedes albopictus,36,5989850,5389892,6.68,Batalimo meta-like virus 8,Batalimo meta-like virus 8  isolate CAR91
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Aedes-albopictus-2_S12,NODE_300_length_2849_cov_6.521254,Metaviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Aedes albopictus,1549,6337184,5950925,260.3,Batalimo meta-like virus 10,Batalimo meta-like virus 10  isolate CAR93
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Aedes-albopictus-2_S12,NODE_88_length_4173_cov_3.077561,Metaviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Aedes albopictus,304,6337184,5950925,51.08,Batalimo meta-like virus 9,Batalimo meta-like virus 9  isolate CAR95
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Aedes-albopictus-2_S12,NODE_4258_length_1087_cov_1.510848,Metaviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Aedes albopictus,81,6337184,5950925,13.61,Batalimo meta-like virus 11,Batalimo meta-like virus 11  isolate CAR94
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Aedes-albopictus-3_S13,NODE_937_length_1868_cov_5.648468,Flaviviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Aedes albopictus,263,5507687,4896650,53.71,Batalimo flavi-like virus 1,Batalimo flavi-like virus 1  isolate CAR96
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Aedes-albopictus-3_S13,NODE_2459_length_1309_cov_1.567152,Metaviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Aedes albopictus,48,5507687,4896650,9.8,Batalimo meta-like virus 12,Batalimo meta-like virus 12  isolate CAR98
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Aedes-albopictus-3_S13,NODE_1858_length_1456_cov_2.568330,Metaviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Aedes albopictus,90,5507687,4896650,18.38,Batalimo meta-like virus 9,Batalimo meta-like virus 9  isolate CAR99
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Aedes-albopictus-3_S13,NODE_2541_length_1286_cov_7.725474,Metaviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Aedes albopictus,316,5507687,4896650,64.53,Batalimo meta-like virus 10,Batalimo meta-like virus 10  isolate CAR97
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Anopheles-funestus-1_S17,NODE_35_length_2993_cov_2.223288,Flaviviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Anopheles funestus,380,4025647,3721789,102.11,Zika virus,Zika virus  isolate CAR102
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Anopheles-funestus-1_S17,NODE_129_length_1502_cov_134.965010,Partitiviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Anopheles funestus,3545,4025647,3721789,952.5,Batalimo partiti-like virus 1,Batalimo partiti-like virus 1  isolate CAR100
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Anopheles-funestus-1_S17,NODE_41_length_2817_cov_98.991983,Solemoviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Anopheles funestus,5240,4025647,3721789,1407.93,Batalimo solemo-like virus 1,Batalimo solemo-like virus 1  isolate CAR101
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Anopheles-funestus-3_S19,NODE_1_length_10757_cov_7.210782,Flaviviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Anopheles funestus,1724,4214378,1757674,980.84,Zika virus,Zika virus  isolate CAR106
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Anopheles-funestus-3_S19,NODE_2_length_10701_cov_769.401393,Kitaviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Anopheles funestus,122708,4214378,1757674,69812.72,Batalimo kita-like virus 1,Batalimo kita-like virus 1  isolate CAR103
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Anopheles-funestus-3_S19,NODE_11_length_3798_cov_537.553345,Parvoviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Anopheles funestus,33334,4214378,1757674,18964.84,Batalimo parvo-like virus 1,Batalimo parvo-like virus 1  isolate CAR104
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Anopheles-funestus-3_S19,NODE_18_length_2917_cov_2423.860759,Solemoviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Anopheles funestus,102653,4214378,1757674,58402.75,Batalimo solemo-like virus 1,Batalimo solemo-like virus 1  isolate CAR105
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Anopheles-gambiae-1_S14,NODE_50_length_2434_cov_2.343075,Flaviviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Anopheles gambiae,373,4532679,3085919,120.87,Zika virus,Zika virus  isolate CAR108
H2LTKAFX2_Bangui-Batalimo-Oct-2019-Anopheles-gambiae-1_S14,NODE_101_length_1719_cov_25.010328,Partitiviridae,Central African Republic,Batalimo,Oct-19,2019,Rainy,Anopheles gambiae,653,4532679,3085919,211.61,Batalimo partiti-like virus 4,Batalimo partiti-like virus 4  isolate CAR107
H2LTKAFX2_Bangui-Bouar-Nov-2019-Aedes-aegypti-1_S24,NODE_8_length_9464_cov_1817.371632,Iflaviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Aedes aegypti,256467,5648376,5421223,47307.96,Bouar ifla-like virus 1,Bouar ifla-like virus 1  isolate CAR109
H2LTKAFX2_Bangui-Bouar-Nov-2019-Aedes-aegypti-1_S24,NODE_77_length_4341_cov_4.207591,Metaviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Aedes aegypti,453,5648376,5421223,83.56,Bouar meta-like virus 6,Bouar meta-like virus 6  isolate CAR115
H2LTKAFX2_Bangui-Bouar-Nov-2019-Aedes-aegypti-1_S24,NODE_21_length_6097_cov_119.293659,Inseviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Aedes aegypti,13695,5648376,5421223,2526.18,Bouar inse-like virus 2,Bouar inse-like virus 2  isolate CAR110
H2LTKAFX2_Bangui-Bouar-Nov-2019-Aedes-aegypti-1_S24,NODE_271_length_2857_cov_5.060345,Orthototiviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Aedes aegypti,425,5648376,5421223,78.4,Mosquito toti-like virus XZ18,Mosquito toti-like virus XZ18  isolate CAR117
H2LTKAFX2_Bangui-Bouar-Nov-2019-Aedes-aegypti-1_S24,NODE_138_length_3645_cov_16.548432,Inseviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Aedes aegypti,1209,5648376,5421223,223.01,Bouar inse-like virus 4,Bouar inse-like virus 4  isolate CAR111
H2LTKAFX2_Bangui-Bouar-Nov-2019-Aedes-aegypti-1_S24,NODE_519_length_2255_cov_37.790559,Inseviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Aedes aegypti,1947,5648376,5421223,359.14,Mosquito toti-like virus XZ15,Mosquito toti-like virus XZ15  isolate CAR116
H2LTKAFX2_Bangui-Bouar-Nov-2019-Aedes-aegypti-1_S24,NODE_945_length_1820_cov_2.008586,Metaviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Aedes aegypti,73,5648376,5421223,13.47,Bouar meta-like virus 2,Bouar meta-like virus 2  isolate CAR114
H2LTKAFX2_Bangui-Bouar-Nov-2019-Aedes-aegypti-1_S24,NODE_3364_length_1091_cov_4.445972,Inseviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Aedes aegypti,588,5648376,5421223,108.46,Bouar inse-like virus 5,Bouar inse-like virus 5  isolate CAR112
H2LTKAFX2_Bangui-Bouar-Nov-2019-Aedes-aegypti-1_S24,NODE_1755_length_1439_cov_3.986823,Metaviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Aedes aegypti,119,5648376,5421223,21.95,Bouar meta-like virus 1,Bouar meta-like virus 1  isolate CAR113
H2LTKAFX2_Bangui-Bouar-Nov-2019-Anopheles-funestus-2_S22,NODE_1_length_10746_cov_61.598145,Kitaviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Anopheles funestus,15909,4920843,4679546,3399.69,Bouar kita-like virus 2,Bouar kita-like virus 2  isolate CAR118
H2LTKAFX2_Bangui-Bouar-Nov-2019-Anopheles-funestus-2_S22,NODE_34_length_4337_cov_32.954503,Virgaviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Anopheles funestus,2906,4920843,4679546,621,Hubei virga-like virus 1,Hubei virga-like virus 1  isolate CAR122
H2LTKAFX2_Bangui-Bouar-Nov-2019-Anopheles-funestus-2_S22,NODE_46_length_3589_cov_64.824801,Orthototiviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Anopheles funestus,5812,4920843,4679546,1242,Bouar orthototi-like virus 2,Bouar orthototi-like virus 2  isolate CAR121
H2LTKAFX2_Bangui-Bouar-Nov-2019-Anopheles-funestus-2_S22,NODE_54_length_3387_cov_19.495775,Virgaviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Anopheles funestus,1124,4920843,4679546,240.19,Riboviria sp.,Riboviria sp.  isolate CAR123
H2LTKAFX2_Bangui-Bouar-Nov-2019-Anopheles-funestus-2_S22,NODE_142_length_1914_cov_1.443781,Metaviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Anopheles funestus,48,4920843,4679546,10.26,Bouar meta-like virus 13,Bouar meta-like virus 13  isolate CAR120
H2LTKAFX2_Bangui-Bouar-Nov-2019-Anopheles-funestus-2_S22,NODE_425_length_1171_cov_1.663934,Metaviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Anopheles funestus,38,4920843,4679546,8.12,Bouar meta-like virus 12,Bouar meta-like virus 12  isolate CAR119
H2LTKAFX2_Bangui-Bouar-Nov-2019-Anopheles-gambiae_S23,NODE_2_length_6465_cov_95.079474,Inseviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Anopheles gambiae,10931,3792890,2314402,4723.03,Bouar inse-like virus 6,Bouar inse-like virus 6  isolate CAR124
H2LTKAFX2_Bangui-Bouar-Nov-2019-Anopheles-gambiae_S23,NODE_199_length_1467_cov_3.359397,Flaviviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Anopheles gambiae,380,3792890,2314402,164.2,Zika virus,Zika virus  isolate CAR126
H2LTKAFX2_Bangui-Bouar-Nov-2019-Anopheles-gambiae_S23,NODE_284_length_1253_cov_2.582203,Metaviridae,Central African Republic,Bouar,Nov-19,2019,Rainy,Anopheles gambiae,60,3792890,2314402,25.92,Bouar meta-like virus 19,Bouar meta-like virus 19  isolate CAR125
H2LTKAFX2_Bangui-Mbaiki-Oct-2019-Anopheles-gambiae-2_S4,NODE_2_length_11940_cov_139.598888,Xinmoviridae,Central African Republic,Mbaiki,Oct-19,2019,Rainy,Anopheles gambiae,27845,4101166,3781774,7362.95,Mbaiki xinmo-like virus 1,Mbaiki xinmo-like virus 1  isolate CAR130
H2LTKAFX2_Bangui-Mbaiki-Oct-2019-Anopheles-gambiae-2_S4,NODE_119_length_2465_cov_4.441054,Metaviridae,Central African Republic,Mbaiki,Oct-19,2019,Rainy,Anopheles gambiae,6427,4101166,3781774,1699.47,Mbaiki meta-like virus 25,Mbaiki meta-like virus 25  isolate CAR127
H2LTKAFX2_Bangui-Mbaiki-Oct-2019-Anopheles-gambiae-2_S4,NODE_407_length_1550_cov_1.422478,Metaviridae,Central African Republic,Mbaiki,Oct-19,2019,Rainy,Anopheles gambiae,39,4101166,3781774,10.31,Mbaiki meta-like virus 27,Mbaiki meta-like virus 27  isolate CAR129
H2LTKAFX2_Bangui-Mbaiki-Oct-2019-Anopheles-gambiae-2_S4,NODE_576_length_1373_cov_1.179231,Metaviridae,Central African Republic,Mbaiki,Oct-19,2019,Rainy,Anopheles gambiae,30,4101166,3781774,7.93,Mbaiki meta-like virus 26,Mbaiki meta-like virus 26  isolate CAR128
H2LTKAFX2_Bangui-Mbaiki-Oct-2019-Anopheles-gambiae-3_S5,NODE_105_length_2271_cov_2.466788,Flaviviridae,Central African Republic,Mbaiki,Oct-19,2019,Rainy,Anopheles gambiae,401,4367390,2781987,144.14,Zika virus,Zika virus  isolate CAR131
H2LTKAFX2_Cambodia-Prek-Toal-Nov-2019-Mansonia-uniformis-2_S1,NODE_4_length_6848_cov_7.330627,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,1589,5744910,5092985,312,Prek Toal meta-like virus 8,Prek Toal meta-like virus 8  isolate CAM132
H2LTKAFX2_Cambodia-Prek-Toal-Nov-2019-Mansonia-uniformis-2_S1,NODE_72_length_2323_cov_1.462222,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,419,5744910,5092985,82.27,Prek Toal meta-like virus 9,Prek Toal meta-like virus 9  isolate CAM133
H2LTKAFX2_Cambodia-Prek-Toal-Nov-2019-Mansonia-uniformis-3_S2,NODE_32_length_4441_cov_3.779304,Xinmoviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia africana,275,7026089,6443250,42.68,Malby virus,Malby virus  isolate CAM134
H2LTKAFX2_Cambodia-Prek-Toal-Nov-2019-Mansonia-uniformis-3_S2,NODE_157_length_2344_cov_1.357111,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia africana,98,7026089,6443250,15.21,Prek Toal meta-like virus 5,Prek Toal meta-like virus 5  isolate CAM136
H2LTKAFX2_Cambodia-Prek-Toal-Nov-2019-Mansonia-uniformis-3_S2,NODE_601_length_1281_cov_3.223510,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia africana,93,7026089,6443250,14.43,Prek Toal meta-like virus 7,Prek Toal meta-like virus 7  isolate CAM138
H2LTKAFX2_Cambodia-Prek-Toal-Nov-2019-Mansonia-uniformis-3_S2,NODE_387_length_1543_cov_2.347619,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia africana,94,7026089,6443250,14.59,Prek Toal meta-like virus 4,Prek Toal meta-like virus 4  isolate CAM135
H2LTKAFX2_Cambodia-Prek-Toal-Nov-2019-Mansonia-uniformis-3_S2,NODE_926_length_1054_cov_2.281346,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia africana,47,7026089,6443250,7.29,Prek Toal meta-like virus 6,Prek Toal meta-like virus 6  isolate CAM137
H552HAFX2Cambodia-Prek-Toal-Feb-2019-Mansonia-indiana_S12,NODE_7_length_6501_cov_6.744866,Metaviridae,Cambodia,Prek Toal,Feb-19,2019,Dry,Mansonia indiana,1346,5856674,2677039,502.79,Prek Toal meta-like virus 8,Prek Toal meta-like virus 8  isolate CAM141
H552HAFX2Cambodia-Prek-Toal-Feb-2019-Mansonia-indiana_S12,NODE_602_length_1512_cov_1.641418,Metaviridae,Cambodia,Prek Toal,Feb-19,2019,Dry,Mansonia indiana,40,5856674,2677039,14.94,Prek Toal meta-like virus 10,Prek Toal meta-like virus 10  isolate CAM139
H552HAFX2Cambodia-Prek-Toal-Feb-2019-Mansonia-indiana_S12,NODE_317_length_1802_cov_1.440139,Metaviridae,Cambodia,Prek Toal,Feb-19,2019,Dry,Mansonia indiana,90,5856674,2677039,33.62,Prek Toal meta-like virus 9,Prek Toal meta-like virus 9  isolate CAM142
H552HAFX2Cambodia-Prek-Toal-Feb-2019-Mansonia-indiana_S12,NODE_1240_length_1142_cov_3.142189,Metaviridae,Cambodia,Prek Toal,Feb-19,2019,Dry,Mansonia indiana,322,5856674,2677039,120.28,Prek Toal meta-like virus 11,Prek Toal meta-like virus 11  isolate CAM140
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Culex-bitaeniorhynchus-1_S13,NODE_25_length_4570_cov_2.387814,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Culex bitaeniorhynchus,384,4808297,3814213,100.68,Prek Toal meta-like virus 1,Prek Toal meta-like virus 1  isolate CAM145
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Culex-bitaeniorhynchus-1_S13,NODE_206_length_1817_cov_2.074541,Iflaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Culex bitaeniorhynchus,72,4808297,3814213,18.88,Prek Toal ifla-like virus 1,Prek Toal ifla-like virus 1  isolate CAM144
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Culex-bitaeniorhynchus-1_S13,NODE_496_length_1212_cov_3.133450,Iflaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Culex bitaeniorhynchus,56,4808297,3814213,14.68,Mosquito picorna-like virus XZ2,Mosquito picorna-like virus XZ2  isolate CAM143
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_7_length_7086_cov_56.642378,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,10345,5762300,5578760,1854.35,Prek Toal meta-like virus 8,Prek Toal meta-like virus 8  isolate CAM156
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_219_length_2830_cov_4.701850,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,315,5762300,5578760,56.46,Prek Toal meta-like virus 16,Prek Toal meta-like virus 16  isolate CAM151
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_86_length_4277_cov_3.440057,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,597,5762300,5578760,107.01,Prek Toal meta-like virus 15,Prek Toal meta-like virus 15  isolate CAM150
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_34_length_5437_cov_14.318233,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,3863,5762300,5578760,692.45,Prek Toal meta-like virus 9,Prek Toal meta-like virus 9  isolate CAM157
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_783_length_1423_cov_2.256296,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,64,5762300,5578760,11.47,Prek Toal meta-like virus 12,Prek Toal meta-like virus 12  isolate CAM147
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_865_length_1351_cov_1.135368,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,89,5762300,5578760,15.95,Prek Toal meta-like virus 13,Prek Toal meta-like virus 13  isolate CAM148
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_939_length_1301_cov_2.825733,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,83,5762300,5578760,14.88,Prek Toal meta-like virus 11,Prek Toal meta-like virus 11  isolate CAM146
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_1071_length_1207_cov_0.977954,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,107,5762300,5578760,19.18,Prek Toal meta-like virus 18,Prek Toal meta-like virus 18  isolate CAM153
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_1054_length_1217_cov_0.988636,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,81,5762300,5578760,14.52,Prek Toal meta-like virus 14,Prek Toal meta-like virus 14  isolate CAM149
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_1045_length_1223_cov_3.370435,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,75,5762300,5578760,13.44,Prek Toal meta-like virus 6,Prek Toal meta-like virus 6  isolate CAM155
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_1395_length_1051_cov_3.101227,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,175,5762300,5578760,31.37,Prek Toal meta-like virus 19,Prek Toal meta-like virus 19  isolate CAM154
H552HAFX2Cambodia-Prek-Toal-Nov-2019-Mansonia-indiana-2_S23,NODE_1430_length_1040_cov_2.619442,Metaviridae,Cambodia,Prek Toal,Nov-19,2019,Rainy,Mansonia indiana,79,5762300,5578760,14.16,Prek Toal meta-like virus 17,Prek Toal meta-like virus 17  isolate CAM152
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-1_S7,NODE_56_length_2684_cov_4.058598,Kitaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,306,7251589,2999525,102.02,Rattanakiri kita-like virus 1,Rattanakiri kita-like virus 1  isolate CAM160
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-1_S7,NODE_140_length_1836_cov_74.244470,Partitiviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,2088,7251589,2999525,696.11,Netjeret virus,Netjeret virus  isolate CAM158
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-1_S7,NODE_358_length_1372_cov_0.946112,Metaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,31,7251589,2999525,10.33,Rattanakiri meta-like virus 2,Rattanakiri meta-like virus 2  isolate CAM162
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-1_S7,NODE_92_length_2129_cov_2.803988,Metaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,298,7251589,2999525,99.35,Rattanakiri meta-like virus 1,Rattanakiri meta-like virus 1  isolate CAM161
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-1_S7,NODE_629_length_1146_cov_2.082013,Endornaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,129,7251589,2999525,43.01,Rattanakiri endorna-like virus 1,Rattanakiri endorna-like virus 1  isolate CAM159
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-2_S8,NODE_21_length_4441_cov_1.941163,Metaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,207,5775591,4149086,49.89,Rattanakiri meta-like virus 1,Rattanakiri meta-like virus 1  isolate CAM163
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-3_S9,NODE_1_length_10416_cov_6.944504,Rhabdoviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,1193,6663556,2681570,444.89,Merida-like virus,Merida-like virus  isolate CAM164
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-3_S9,NODE_30_length_3292_cov_15.883194,Amalgaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,832,6663556,2681570,310.27,Rattanakiri amalga-like virus 1,Rattanakiri amalga-like virus 1  isolate CAM165
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-3_S9,NODE_36_length_3212_cov_19.835298,Amalgaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,1044,6663556,2681570,389.32,Rattanakiri amalga-like virus 3,Rattanakiri amalga-like virus 3  isolate CAM167
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-3_S9,NODE_34_length_3244_cov_13.497635,Amalgaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,676,6663556,2681570,252.09,Rattanakiri amalga-like virus 2,Rattanakiri amalga-like virus 2  isolate CAM166
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-3_S9,NODE_232_length_1400_cov_1.596081,Metaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,47,6663556,2681570,17.53,Rattanakiri meta-like virus 1,Rattanakiri meta-like virus 1  isolate CAM168
H577TAFX2Cambodia-Rattanakiri-July-2019-Aedes-albopictus-3_S9,NODE_37_length_3211_cov_147.163480,Mitoviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Aedes albopictus,7156,6663556,2681570,2668.59,Rattanakiri mito-like virus 1,Rattanakiri mito-like virus 1  isolate CAM169
H577TAFX2Cambodia-Rattanakiri-July-2019-Culex-vishnui-1_S10,NODE_1_length_10854_cov_75.312030,Flaviviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Culex vishnui,13254,5613114,3686356,3595.42,Mosquito flavivirus,Mosquito flavivirus  isolate CAM171
H577TAFX2Cambodia-Rattanakiri-July-2019-Culex-vishnui-1_S10,NODE_2_length_7802_cov_9.921982,Kitaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Culex vishnui,1253,5613114,3686356,339.9,Culex pipiens-associated Tunisia virus,Culex pipiens-associated Tunisia virus  isolate CAM170
H577TAFX2Cambodia-Rattanakiri-July-2019-Culex-vishnui-1_S10,NODE_77_length_2459_cov_1.278290,Metaviridae,Cambodia,Rattanakiri,Jul-19,2019,Rainy,Culex vishnui,171,5613114,3686356,46.39,Rattanakiri meta-like virus 3,Rattanakiri meta-like virus 3  isolate CAM172
H577TAFX2Guyane-HamPrefont-July-2019-Coquillettidia-venezuelensis-1_S13,NODE_2_length_9154_cov_3505.331571,Iflaviridae,Guyane,Macouria,Jul-19,2019,Rainy,Coquillettidia venezuelensis,480731,5347529,4921687,97676.06,Macouria ifla-like virus 1,Macouria ifla-like virus 1  isolate GUY175
